"p"	"odds"	"expected"	"counts"	"description"
"GO:0031958"	1	0	0.840550520308828	0	"corticosteroid receptor signaling pathway"
"GO:0031959"	1	0	0.105068815038604	0	"mineralocorticoid receptor signaling pathway"
"GO:0031989"	1	0	0.157603222557905	0	"bombesin receptor signaling pathway"
"GO:0032006"	1	0	2.20644511581067	0	"regulation of TOR signaling"
"GO:0032007"	1	0	0.945619335347432	0	"negative regulation of TOR signaling"
"GO:0032008"	1	0	0.840550520308828	0	"positive regulation of TOR signaling"
"GO:0032011"	1	0	0.735481705270225	0	"ARF protein signal transduction"
"GO:0032012"	1	0	1.89123867069486	0	"regulation of ARF protein signal transduction"
"GO:0032015"	1	0	0.315206445115811	0	"regulation of Ran protein signal transduction"
"GO:0032020"	1	0	0.315206445115811	0	"ISG15-protein conjugation"
"GO:0032023"	1	0	0.0525344075193018	0	"trypsinogen activation"
"GO:0032025"	1	0	0.262672037596509	0	"response to cobalt ion"
"GO:0032042"	1	0	0.630412890231621	0	"mitochondrial DNA metabolic process"
"GO:0032048"	1	0	0.57787848271232	0	"cardiolipin metabolic process"
"GO:0032049"	1	0	0.262672037596509	0	"cardiolipin biosynthetic process"
"GO:0032055"	1	0	0.315206445115811	0	"negative regulation of translation in response to stress"
"GO:0032057"	1	0	0.210137630077207	0	"negative regulation of translational initiation in response to stress"
"GO:0032070"	1	0	0.210137630077207	0	"regulation of deoxyribonuclease activity"
"GO:0032071"	1	0	0.157603222557905	0	"regulation of endodeoxyribonuclease activity"
"GO:0032074"	1	0	0.105068815038604	0	"negative regulation of nuclease activity"
"GO:0032076"	1	0	0.0525344075193018	0	"negative regulation of deoxyribonuclease activity"
"GO:0032077"	1	0	0.0525344075193018	0	"positive regulation of deoxyribonuclease activity"
"GO:0032078"	1	0	0.0525344075193018	0	"negative regulation of endodeoxyribonuclease activity"
"GO:0032095"	1	0	0.735481705270225	0	"regulation of response to food"
"GO:0032096"	1	0	0.472809667673716	0	"negative regulation of response to food"
"GO:0032097"	1	0	0.157603222557905	0	"positive regulation of response to food"
"GO:0032098"	1	0	0.840550520308828	0	"regulation of appetite"
"GO:0032099"	1	0	0.472809667673716	0	"negative regulation of appetite"
"GO:0032100"	1	0	0.157603222557905	0	"positive regulation of appetite"
"GO:0032105"	1	0	0.840550520308828	0	"negative regulation of response to extracellular stimulus"
"GO:0032106"	1	0	0.735481705270225	0	"positive regulation of response to extracellular stimulus"
"GO:0032108"	1	0	0.840550520308828	0	"negative regulation of response to nutrient levels"
"GO:0032109"	1	0	0.735481705270225	0	"positive regulation of response to nutrient levels"
"GO:0032113"	1	0	0.0525344075193018	0	"regulation of carbohydrate phosphatase activity"
"GO:0032119"	1	0	0.262672037596509	0	"sequestering of zinc ion"
"GO:0032148"	1	0	0.788016112789527	0	"activation of protein kinase B activity"
"GO:0032185"	1	0	0.0525344075193018	0	"septin cytoskeleton organization"
"GO:0032196"	1	0	0.262672037596509	0	"transposition"
"GO:0032218"	1	0	0.0525344075193018	0	"riboflavin transport"
"GO:0032223"	1	0	0.0525344075193018	0	"negative regulation of synaptic transmission, cholinergic"
"GO:0032224"	1	0	0.262672037596509	0	"positive regulation of synaptic transmission, cholinergic"
"GO:0032225"	1	0	0.840550520308828	0	"regulation of synaptic transmission, dopaminergic"
"GO:0032226"	1	0	0.157603222557905	0	"positive regulation of synaptic transmission, dopaminergic"
"GO:0032227"	1	0	0.105068815038604	0	"negative regulation of synaptic transmission, dopaminergic"
"GO:0032228"	1	0	1.47096341054045	0	"regulation of synaptic transmission, GABAergic"
"GO:0032229"	1	0	0.420275260154414	0	"negative regulation of synaptic transmission, GABAergic"
"GO:0032230"	1	0	0.525344075193018	0	"positive regulation of synaptic transmission, GABAergic"
"GO:0032232"	1	0	0.525344075193018	0	"negative regulation of actin filament bundle assembly"
"GO:0032237"	1	0	0.157603222557905	0	"activation of store-operated calcium channel activity"
"GO:0032242"	1	0	0.105068815038604	0	"regulation of nucleoside transport"
"GO:0032244"	1	0	0.0525344075193018	0	"positive regulation of nucleoside transport"
"GO:0032261"	1	0	0.262672037596509	0	"purine nucleotide salvage"
"GO:0032262"	1	0	0.210137630077207	0	"pyrimidine nucleotide salvage"
"GO:0032263"	1	0	0.0525344075193018	0	"GMP salvage"
"GO:0032264"	1	0	0.105068815038604	0	"IMP salvage"
"GO:0032274"	1	0	0.57787848271232	0	"gonadotropin secretion"
"GO:0032275"	1	0	0.420275260154414	0	"luteinizing hormone secretion"
"GO:0032276"	1	0	0.420275260154414	0	"regulation of gonadotropin secretion"
"GO:0032277"	1	0	0.315206445115811	0	"negative regulation of gonadotropin secretion"
"GO:0032278"	1	0	0.262672037596509	0	"positive regulation of gonadotropin secretion"
"GO:0032286"	1	0	0.157603222557905	0	"central nervous system myelin maintenance"
"GO:0032289"	1	0	0.105068815038604	0	"central nervous system myelin formation"
"GO:0032291"	1	0	0.57787848271232	0	"axon ensheathment in central nervous system"
"GO:0032298"	1	0	0.105068815038604	0	"positive regulation of DNA-dependent DNA replication initiation"
"GO:0032303"	1	0	0.788016112789527	0	"regulation of icosanoid secretion"
"GO:0032304"	1	0	0.210137630077207	0	"negative regulation of icosanoid secretion"
"GO:0032305"	1	0	0.630412890231621	0	"positive regulation of icosanoid secretion"
"GO:0032306"	1	0	0.472809667673716	0	"regulation of prostaglandin secretion"
"GO:0032307"	1	0	0.0525344075193018	0	"negative regulation of prostaglandin secretion"
"GO:0032308"	1	0	0.420275260154414	0	"positive regulation of prostaglandin secretion"
"GO:0032309"	1	0	1.41842900302115	0	"icosanoid secretion"
"GO:0032310"	1	0	0.472809667673716	0	"prostaglandin secretion"
"GO:0032312"	1	0	1.15575696542464	0	"regulation of ARF GTPase activity"
"GO:0032316"	1	0	0.315206445115811	0	"regulation of Ran GTPase activity"
"GO:0032324"	1	0	0.262672037596509	0	"molybdopterin cofactor biosynthetic process"
"GO:0032328"	1	0	0.157603222557905	0	"alanine transport"
"GO:0032341"	1	0	0.472809667673716	0	"aldosterone metabolic process"
"GO:0032342"	1	0	0.472809667673716	0	"aldosterone biosynthetic process"
"GO:0032344"	1	0	0.315206445115811	0	"regulation of aldosterone metabolic process"
"GO:0032345"	1	0	0.210137630077207	0	"negative regulation of aldosterone metabolic process"
"GO:0032346"	1	0	0.105068815038604	0	"positive regulation of aldosterone metabolic process"
"GO:0032347"	1	0	0.315206445115811	0	"regulation of aldosterone biosynthetic process"
"GO:0032348"	1	0	0.210137630077207	0	"negative regulation of aldosterone biosynthetic process"
"GO:0032349"	1	0	0.105068815038604	0	"positive regulation of aldosterone biosynthetic process"
"GO:0032351"	1	0	0.472809667673716	0	"negative regulation of hormone metabolic process"
"GO:0032353"	1	0	0.420275260154414	0	"negative regulation of hormone biosynthetic process"
"GO:0032361"	1	0	0.0525344075193018	0	"pyridoxal phosphate catabolic process"
"GO:0032364"	1	0	0.315206445115811	0	"oxygen homeostasis"
"GO:0032365"	1	0	1.05068815038604	0	"intracellular lipid transport"
"GO:0032366"	1	0	0.525344075193018	0	"intracellular sterol transport"
"GO:0032367"	1	0	0.525344075193018	0	"intracellular cholesterol transport"
"GO:0032370"	1	0	2.04884189325277	0	"positive regulation of lipid transport"
"GO:0032373"	1	0	0.682947297750923	0	"positive regulation of sterol transport"
"GO:0032376"	1	0	0.682947297750923	0	"positive regulation of cholesterol transport"
"GO:0032377"	1	0	0.105068815038604	0	"regulation of intracellular lipid transport"
"GO:0032379"	1	0	0.0525344075193018	0	"positive regulation of intracellular lipid transport"
"GO:0032380"	1	0	0.105068815038604	0	"regulation of intracellular sterol transport"
"GO:0032382"	1	0	0.0525344075193018	0	"positive regulation of intracellular sterol transport"
"GO:0032383"	1	0	0.105068815038604	0	"regulation of intracellular cholesterol transport"
"GO:0032385"	1	0	0.0525344075193018	0	"positive regulation of intracellular cholesterol transport"
"GO:0032415"	1	0	0.262672037596509	0	"regulation of sodium:proton antiporter activity"
"GO:0032416"	1	0	0.105068815038604	0	"negative regulation of sodium:proton antiporter activity"
"GO:0032417"	1	0	0.157603222557905	0	"positive regulation of sodium:proton antiporter activity"
"GO:0032429"	1	0	0.420275260154414	0	"regulation of phospholipase A2 activity"
"GO:0032430"	1	0	0.262672037596509	0	"positive regulation of phospholipase A2 activity"
"GO:0032431"	1	0	0.210137630077207	0	"activation of phospholipase A2 activity"
"GO:0032439"	1	0	0.105068815038604	0	"endosome localization"
"GO:0032447"	1	0	0.157603222557905	0	"protein urmylation"
"GO:0032455"	1	0	0.210137630077207	0	"nerve growth factor processing"
"GO:0032458"	1	0	0.0525344075193018	0	"slow endocytic recycling"
"GO:0032461"	1	0	0.840550520308828	0	"positive regulation of protein oligomerization"
"GO:0032464"	1	0	0.420275260154414	0	"positive regulation of protein homooligomerization"
"GO:0032466"	1	0	0.262672037596509	0	"negative regulation of cytokinesis"
"GO:0032468"	1	0	0.0525344075193018	0	"Golgi calcium ion homeostasis"
"GO:0032470"	1	0	0.0525344075193018	0	"positive regulation of endoplasmic reticulum calcium ion concentration"
"GO:0032471"	1	0	0.420275260154414	0	"negative regulation of endoplasmic reticulum calcium ion concentration"
"GO:0032472"	1	0	0.105068815038604	0	"Golgi calcium ion transport"
"GO:0032474"	1	0	0.157603222557905	0	"otolith morphogenesis"
"GO:0032482"	1	0	0.210137630077207	0	"Rab protein signal transduction"
"GO:0032484"	1	0	0.105068815038604	0	"Ral protein signal transduction"
"GO:0032488"	1	0	0.210137630077207	0	"Cdc42 protein signal transduction"
"GO:0032489"	1	0	0.998153742866734	0	"regulation of Cdc42 protein signal transduction"
"GO:0032490"	1	0	0.472809667673716	0	"detection of molecule of bacterial origin"
"GO:0032493"	1	0	0.262672037596509	0	"response to bacterial lipoprotein"
"GO:0032494"	1	0	0.57787848271232	0	"response to peptidoglycan"
"GO:0032497"	1	0	0.157603222557905	0	"detection of lipopolysaccharide"
"GO:0032498"	1	0	0.0525344075193018	0	"detection of muramyl dipeptide"
"GO:0032499"	1	0	0.0525344075193018	0	"detection of peptidoglycan"
"GO:0032506"	1	0	0.682947297750923	0	"cytokinetic process"
"GO:0032512"	1	0	0.157603222557905	0	"regulation of protein phosphatase type 2B activity"
"GO:0032513"	1	0	0.105068815038604	0	"negative regulation of protein phosphatase type 2B activity"
"GO:0032514"	1	0	0.0525344075193018	0	"positive regulation of protein phosphatase type 2B activity"
"GO:0032527"	1	0	0.315206445115811	0	"protein exit from endoplasmic reticulum"
"GO:0032528"	1	0	0.367740852635112	0	"microvillus organization"
"GO:0032530"	1	0	0.157603222557905	0	"regulation of microvillus organization"
"GO:0032532"	1	0	0.0525344075193018	0	"regulation of microvillus length"
"GO:0032534"	1	0	0.105068815038604	0	"regulation of microvillus assembly"
"GO:0032536"	1	0	0.262672037596509	0	"regulation of cell projection size"
"GO:0032571"	1	0	0.157603222557905	0	"response to vitamin K"
"GO:0032581"	1	0	0.0525344075193018	0	"ER-dependent peroxisome organization"
"GO:0032594"	1	0	0.105068815038604	0	"protein transport within lipid bilayer"
"GO:0032596"	1	0	0.105068815038604	0	"protein transport into membrane raft"
"GO:0032603"	1	0	0.0525344075193018	0	"fractalkine production"
"GO:0032604"	1	0	0.472809667673716	0	"granulocyte macrophage colony-stimulating factor production"
"GO:0032605"	1	0	0.0525344075193018	0	"hepatocyte growth factor production"
"GO:0032608"	1	0	1.89123867069486	0	"interferon-beta production"
"GO:0032610"	1	0	0.262672037596509	0	"interleukin-1 alpha production"
"GO:0032618"	1	0	0.105068815038604	0	"interleukin-15 production"
"GO:0032621"	1	0	0.315206445115811	0	"interleukin-18 production"
"GO:0032632"	1	0	0.105068815038604	0	"interleukin-3 production"
"GO:0032639"	1	0	0.0525344075193018	0	"TRAIL production"
"GO:0032641"	1	0	0.105068815038604	0	"lymphotoxin A production"
"GO:0032644"	1	0	0.0525344075193018	0	"regulation of fractalkine production"
"GO:0032645"	1	0	0.472809667673716	0	"regulation of granulocyte macrophage colony-stimulating factor production"
"GO:0032646"	1	0	0.0525344075193018	0	"regulation of hepatocyte growth factor production"
"GO:0032648"	1	0	1.78616985565626	0	"regulation of interferon-beta production"
"GO:0032650"	1	0	0.210137630077207	0	"regulation of interleukin-1 alpha production"
"GO:0032658"	1	0	0.0525344075193018	0	"regulation of interleukin-15 production"
"GO:0032661"	1	0	0.262672037596509	0	"regulation of interleukin-18 production"
"GO:0032672"	1	0	0.0525344075193018	0	"regulation of interleukin-3 production"
"GO:0032679"	1	0	0.0525344075193018	0	"regulation of TRAIL production"
"GO:0032681"	1	0	0.0525344075193018	0	"regulation of lymphotoxin A production"
"GO:0032682"	1	0	0.367740852635112	0	"negative regulation of chemokine production"
"GO:0032688"	1	0	0.315206445115811	0	"negative regulation of interferon-beta production"
"GO:0032691"	1	0	0.472809667673716	0	"negative regulation of interleukin-1 beta production"
"GO:0032692"	1	0	0.57787848271232	0	"negative regulation of interleukin-1 production"
"GO:0032693"	1	0	0.420275260154414	0	"negative regulation of interleukin-10 production"
"GO:0032696"	1	0	0.157603222557905	0	"negative regulation of interleukin-13 production"
"GO:0032700"	1	0	0.472809667673716	0	"negative regulation of interleukin-17 production"
"GO:0032701"	1	0	0.0525344075193018	0	"negative regulation of interleukin-18 production"
"GO:0032713"	1	0	0.262672037596509	0	"negative regulation of interleukin-4 production"
"GO:0032714"	1	0	0.210137630077207	0	"negative regulation of interleukin-5 production"
"GO:0032717"	1	0	0.262672037596509	0	"negative regulation of interleukin-8 production"
"GO:0032725"	1	0	0.315206445115811	0	"positive regulation of granulocyte macrophage colony-stimulating factor production"
"GO:0032727"	1	0	0.57787848271232	0	"positive regulation of interferon-alpha production"
"GO:0032728"	1	0	1.15575696542464	0	"positive regulation of interferon-beta production"
"GO:0032730"	1	0	0.210137630077207	0	"positive regulation of interleukin-1 alpha production"
"GO:0032735"	1	0	1.31336018798254	0	"positive regulation of interleukin-12 production"
"GO:0032738"	1	0	0.0525344075193018	0	"positive regulation of interleukin-15 production"
"GO:0032741"	1	0	0.157603222557905	0	"positive regulation of interleukin-18 production"
"GO:0032743"	1	0	0.57787848271232	0	"positive regulation of interleukin-2 production"
"GO:0032747"	1	0	0.262672037596509	0	"positive regulation of interleukin-23 production"
"GO:0032755"	1	0	1.73363544813696	0	"positive regulation of interleukin-6 production"
"GO:0032760"	1	0	1.78616985565626	0	"positive regulation of tumor necrosis factor production"
"GO:0032762"	1	0	0.210137630077207	0	"mast cell cytokine production"
"GO:0032763"	1	0	0.157603222557905	0	"regulation of mast cell cytokine production"
"GO:0032764"	1	0	0.105068815038604	0	"negative regulation of mast cell cytokine production"
"GO:0032765"	1	0	0.0525344075193018	0	"positive regulation of mast cell cytokine production"
"GO:0032771"	1	0	0.0525344075193018	0	"regulation of monophenol monooxygenase activity"
"GO:0032773"	1	0	0.0525344075193018	0	"positive regulation of monophenol monooxygenase activity"
"GO:0032776"	1	0	0.262672037596509	0	"DNA methylation on cytosine"
"GO:0032782"	1	0	0.0525344075193018	0	"bile acid secretion"
"GO:0032788"	1	0	0.0525344075193018	0	"saturated monocarboxylic acid metabolic process"
"GO:0032789"	1	0	0.0525344075193018	0	"unsaturated monocarboxylic acid metabolic process"
"GO:0032790"	1	0	0.315206445115811	0	"ribosome disassembly"
"GO:0032792"	1	0	0.157603222557905	0	"negative regulation of CREB transcription factor activity"
"GO:0032793"	1	0	0.682947297750923	0	"positive regulation of CREB transcription factor activity"
"GO:0032796"	1	0	0.105068815038604	0	"uropod organization"
"GO:0032802"	1	0	0.210137630077207	0	"low-density lipoprotein particle receptor catabolic process"
"GO:0032803"	1	0	0.210137630077207	0	"regulation of low-density lipoprotein particle receptor catabolic process"
"GO:0032804"	1	0	0.0525344075193018	0	"negative regulation of low-density lipoprotein particle receptor catabolic process"
"GO:0032805"	1	0	0.0525344075193018	0	"positive regulation of low-density lipoprotein particle receptor catabolic process"
"GO:0032808"	1	0	0.262672037596509	0	"lacrimal gland development"
"GO:0032811"	1	0	0.262672037596509	0	"negative regulation of epinephrine secretion"
"GO:0032812"	1	0	0.0525344075193018	0	"positive regulation of epinephrine secretion"
"GO:0032815"	1	0	0.0525344075193018	0	"negative regulation of natural killer cell activation"
"GO:0032817"	1	0	0.367740852635112	0	"regulation of natural killer cell proliferation"
"GO:0032819"	1	0	0.315206445115811	0	"positive regulation of natural killer cell proliferation"
"GO:0032823"	1	0	0.472809667673716	0	"regulation of natural killer cell differentiation"
"GO:0032824"	1	0	0.0525344075193018	0	"negative regulation of natural killer cell differentiation"
